Hérmedes De Cerrato - Palencia;PALENCIA;VACL-008;La Regional Vallisoletana, S.A.;Regular
Tariego De Cerrato - Palencia;PALENCIA;VACL-008;La Regional Vallisoletana, S.A.;Regular
Corrales - Zamora;ZAMORA;VACL-014;Zamora - Salamanca, S.A.;Regular
Villamor De Los Escuderos - El Cubo De Tierra Del Vino;ZAMORA;VACL-014;Zamora - Salamanca, S.A.;Regular
Fresno De Sayago - El Cubo De Tierra Del Vino;ZAMORA;VACL-014;Zamora - Salamanca, S.A.;Regular
Olmo De La Guareña - Salamanca;SALAMANCA;VACL-021;Autocares Hermanos Martin Martín, S.L.;Regular
Arabayona De Mogica - Salamanca;SALAMANCA;VACL-021;Autocares Hermanos Martín Martin, S.L.;Regular
Salamanca - Toro;SALAMANCA;VACL-021;Autocares Hermanos Martin Martín, S.L.;Regular
Burgos - Aranda De Duero;BURGOS;VACL-027;Autocares Castilla y León, S.A.U.;Regular
Burgos - Aranda De Duero (Directo);BURGOS;VACL-027;Autocares Castilla y León, S.A.U.;Regular
Burgos - Roa, Por La Aguilera;BURGOS;VACL-027;Autocares Castilla y León, S.A.U.;Regular
Burgos - Roa De Duero, Por Cilleruelo;BURGOS;VACL-027;Autocares Castilla y León, S.A.U.;Regular
San Cebrián De Mazote - Valladolid;VALLADOLID;VACL-027;Autocares Castilla y León, S.A.U.;Regular
Puerto De Béjar - Miranda De Ebro;BURGOS;VACL-027;Autocares Castilla y León, S.A.U.;Regular
Béjar - Valladolid;VALLADOLID;VACL-027;Autocares Castilla y León, S.A.U.;Regular
León - Miranda De Ebro;BURGOS;VACL-027;Autocares Castilla y León, S.A.U.;Regular
Dehesa De Pedrosín - Miranda De Ebro;BURGOS;VACL-027;Autocares Castilla y León, S.A.U.;Regular
Salamanca - Burgos;BURGOS;VACL-027;Autocares Castilla y León, S.A.U.;Regular
Límite De Las Provincias De Zamora Y León - Zamora;ZAMORA;VACL-030;Hermanos Vivas Santander, S.A.;Regular
Granja De Moreruela - Benavente;ZAMORA;VACL-030;Hermanos Vivas Santander, S.A.;Regular
Zamora Benavente;ZAMORA;VACL-030;Hermanos Vivas Santander, S.A.;Regular
Santa María Del Mercadillo - Aranda De Duero;BURGOS;VACL-034;Autocares Castilla y León, S.A.U.;Regular
Aranda De Duero - Salas De Los Infantes, Por Peñaranda De Duero;BURGOS;VACL-034;Autocares Castilla y León, S.A.U.;Regular
Aranda De Duero - Salas De Los Infantes, Por Los ArauzOS;BURGOS;VACL-034;Autocares Castilla y León, S.A.U.;Regular
Huerta Del Rey - Aranda De Duero, Por Peñaranda De Duero;BURGOS;VACL-034;Autocares Castilla y León, S.A.U.;Regular
Huerta Del Rey - Aranda De Duero, Por Arauzos;BURGOS;VACL-034;Autocares Castilla y León, S.A.U.;Regular
Aranda De Duero - Valdeande;BURGOS;VACL-034;Autocares Castilla y León, S.A.U.;Regular
León - Ágreda, Por Valladolid;LEÓN;VACL-038;Linecar, S.A.;Regular
Benavente - Valladolid - Ávila;ZAMORA;VACL-038;Linecar, S.A.;Regular
Navas De Oro - León;LEÓN;VACL-038;Linecar, S.A.;Regular
Valderas - León, Por Mayorga;LEÓN;VACL-038;Linecar, S.A.;Regular
Valderas - León, Por Valencia De Don Juan;LEÓN;VACL-038;Linecar, S.A.;Regular
Villamarco - León;LEÓN;VACL-038;Linecar, S.A.;Regular
El Burgo Ranero - León;LEÓN;VACL-038;Linecar, S.A.;Regular
Zamora - Benavente, Por Villalpando;ZAMORA;VACL-038;Linecar, S.A.;Regular
Villalpando - Zamora;ZAMORA;VACL-038;Linecar, S.A.;Regular
Villalpando - Benavente;ZAMORA;VACL-038;Linecar, S.A.;Regular
Villanueva Del Campo - Benavente, Por Castroverde;ZAMORA;VACL-038;Linecar, S.A.;Regular
Valderas Benavente;ZAMORA;VACL-038;Linecar, S.A.;Regular
Benavente - Palencia;PALENCIA;VACL-038;Linecar, S.A.;Regular
Palencia - Villalón De Campos;PALENCIA;VACL-038;Linecar, S.A.;Regular
Báscones De Ojeda - Palencia, Por Melgar De Fernamental Y Marcilla;PALENCIA;VACL-038;Linecar, S.A.;Regular
Aguilar De Campoo - Palencia;PALENCIA;VACL-038;Linecar, S.A.;Regular
Arconada Palencia;PALENCIA;VACL-038;Linecar, S.A.;Regular
Báscones De Ojeda - Herrera De Pisuerga;PALENCIA;VACL-038;Linecar, S.A.;Regular
Báscones De Ojeda - Herrera De Pisuerga, Por Sotillo;PALENCIA;VACL-038;Linecar, S.A.;Regular
Mansilla De Las Mulas - León;LEÓN;VACL-038;Linecar, S.A.;Regular
Burgos - Soria, Por Navaleno;BURGOS;VACL-045;Automóviles La Serrana, S.L.;Regular
Burgos - Soria, Por Covaleda;BURGOS;VACL-045;Automóviles La Serrana, S.L.;Regular
Covaleda - Burgos;BURGOS;VACL-045;Automóviles La Serrana, S.L.;Regular
Pinilla De La Valdería - La Bañeza;LEÓN;VACL-050;Blas Fernández, S.L.;Regular
Alija Del Infantado - La Bañeza;LEÓN;VACL-051;Blas Fernández, S.L.;Regular
Valladolid - Medina Del Campo, Por Los Pueblos;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Valladolid - Medina Del Campo (Directo);VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Valladolid - Zamora;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Valladolid Palencia;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Valladolid - Palencia (Universitaria);VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Tiedra - Tordesillas;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Villafranca - Tordesillas;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Alaejos - Tordesillas;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Torrecilla De La Orden - Nava Del Rey - Tordesillas;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Valladolid - La Seca - Nava Del Rey;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Valladolid - Tordesillas;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Valladolid - Tordesillas, Por San Miguel Y Villamarciel;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Medina Del Campo - Tordesillas;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Medina Del Campo - Muriel;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Valladolid - Peñaranda De Bracamonte;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Fontiveros - Valladolid;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Valladolid - Fuentes De Nava;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Valladolid - Villarramiel;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Valladolid Cubillas;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Valoria La Buena - Valladolid;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
San Román - Tordesillas;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Fresno El Viejo - Medina Del Campo;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Valladolid - Valdestillas - Medina Del Campo;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Ataquines - Medina Del Campo;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
San Román - Tordesillas;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Monsagro - Ciudad Rodrigo;SALAMANCA;VACL-054;J.J. Martín Gallego, S.L.;Regular
Torre De Don Miguel - Ciudad Rodrigo;SALAMANCA;VACL-055;J.J. Martín Gallego, S.L.;Regular
Rollán - Salamanca;SALAMANCA;VACL-056;Adojaju, S.L.;Regular
La Alberguería De Argañán - Ciudad Rodrigo, Por Alamedilla;SALAMANCA;VACL-058;J.J. Martín Gallego, S.L.;Regular
La Alberguería De Argañán - Ciudad Rodrigo;SALAMANCA;VACL-058;J.J. Martín Gallego, S.L.;Regular
Santiz - Salamanca;SALAMANCA;VACL-059;Avanza Movilidad Integral, S. L. U.;Regular
Salamanca - Calzada De Valdunciel (Itinerario 1);SALAMANCA;VACL-059;Avanza Movilidad Integral, S. L. U.;Regular
León - Laguna De Negrillos;LEÓN;VACL-063;Hermanos Vivas Santander, S.A.;Regular
Alija Del Infantado - León;LEÓN;VACL-063;Hermanos Vivas Santander, S.A.;Regular
Peleagonzalo - Zamora;ZAMORA;VACL-064;Herederos de A. Tamame, S.A.;Regular
Navasfrías - Ciudad Rodrigo;SALAMANCA;VACL-067;J.J. Martín Gallego, S.L.;Regular
Vega De Tirados - Salamanca;SALAMANCA;VACL-069;Transportes Vega de Tirados, S.L.;Regular
Florida De Liébana - Salamanca;SALAMANCA;VACL-069;Vega de Tirados, S.L.;Regular
Aldeadávila De La Ribera - Vitigudino;SALAMANCA;VACL-070;Viagón Autocares, S.L.;Regular
La Fuente De San Esteban - Vitigudino;SALAMANCA;VACL-071;Empresa de Automóviles El Pilar, S.A.;Regular
Vitigudino - Villar De Peralonso;SALAMANCA;VACL-071;Empresa de Automóviles El Pilar, S.A.;Regular
La Fregeneda - Salamanca;SALAMANCA;VACL-071;Empresa de Automóviles El Pilar, S.A.;Regular
Hinojosa De Duero - Salamanca;SALAMANCA;VACL-071;Empresa de Automóviles El Pilar, S.A.;Regular
Lumbrales - Salamanca;SALAMANCA;VACL-071;Empresa de Automóviles El Pilar, S.A.;Regular
Vitigudino - Salamanca;SALAMANCA;VACL-071;Empresa de Automóviles El Pilar, S.A.;Regular
Vilvestre - Vitigudino;SALAMANCA;VACL-071;Empresa de Automóviles El Pilar, S.A.;Regular
San Felices De Los Gállegos - Vitigudino;SALAMANCA;VACL-071;Empresa de Automóviles El Pilar, S.A.;Regular
La Alberca - Tenebrón (Enlace En Tenebrón Con Ruta Tamames - Ciudad Rodrigo);SALAMANCA;VACL-072;Viagón Autocares, S.L.;Regular
Colmenar De Montemayor - Béjar;SALAMANCA;VACL-072;Viagón Autocares, S.L.;Regular
Ciudad Rodrigo - Béjar, Por La Alberca;SALAMANCA;VACL-072;Viagón Autocares, S.L.;Regular
Tamames - Ciudad Rodrigo;SALAMANCA;VACL-072;Viagón Autocares, S.L.;Regular
El Cabaco - Béjar, Por Sequeros;SALAMANCA;VACL-072;Viagón Autocares, S.L.;Regular
Cespedosa - Béjar;SALAMANCA;VACL-073;Viamar Autocares, S.L.U.;Regular
Navamorales - Béjar;SALAMANCA;VACL-073;Viamar Autocares, S.L.U.;Regular
Aldeavieja De Tormes - Guijuelo;SALAMANCA;VACL-073;Viamar Autocares, S.L.U.;Regular
Piedrahita - Guijuelo;SALAMANCA;VACL-073;Viamar Autocares, S.L.U.;Regular
Peromingo - Guijuelo, Por San Medel;SALAMANCA;VACL-073;Viamar Autocares, S.L.U.;Regular
Alba De Tormes - Salamanca;SALAMANCA;VACL-074;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
El Barco De Ávila - Salamanca, Por Piedrahita;SALAMANCA;VACL-074;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
El Barco De Ávila - Salamanca, Por El Tejado;SALAMANCA;VACL-074;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Pedraza De Alba - Salamanca;SALAMANCA;VACL-074;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Santa Teresa - Salamanca;SALAMANCA;VACL-074;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Peñaranda De Bracamonte - Salamanca;SALAMANCA;VACL-074;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Cuatro Calzadas - Alba De Tormes;SALAMANCA;VACL-074;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Osorno - Burgos;BURGOS;VACL-075;Guerrero Bus, S.L.;Regular
Melgar De Fernamental - Burgos;BURGOS;VACL-075;Guerrero Bus, S.L.;Regular
Villalbilla De Burgos - Burgos;BURGOS;VACL-075;Guerrero Bus, S.L.;Regular
Mogarraz - Salamanca;SALAMANCA;VACL-076;Adojaju, S.L.;Regular
Herguijuela De La Sierra - Salamanca, Por San Martín Del Castañar (Con Transbordo En Caserío);SALAMANCA;VACL-076;Adojaju, S.L.;Regular
Escurial De La Sierra - Salamanca;SALAMANCA;VACL-076;Adojaju, S.L.;Regular
Medina Del Campo - Madrigal De Las Altas Torres;ÁVILA;VACL-077;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Carpio Bernardo - Salamanca;SALAMANCA;VACL-078;Autocares Huerta, S.L.;Regular
Calvarrasa De Abajo - Salamanca;SALAMANCA;VACL-078;Autocares Huerta, S.L.;Regular
Cilloruelo - Salamanca;SALAMANCA;VACL-078;Autocares Huerta, S.L.;Regular
Alar Del Rey - Burgos;BURGOS;VACL-079;Autobuses Amaya, S.L.;Regular
Burgos - Villadiego, Por Quintanilla;BURGOS;VACL-079;Autobuses Amaya, S.L.;Regular
Burgos - Sasamón;BURGOS;VACL-079;Autobuses Amaya, S.L.;Regular
Frómista - Burgos;BURGOS;VACL-079;Autobuses Amaya, S.L.;Regular
Herrera De Pisuerga - Burgos, Por Sotresgudo, Sasamón, Villanueva De Argaño Y Las Quintanillas;BURGOS;VACL-079;Autobuses Amaya, S.L.;Regular
Burgos - Grijalba;BURGOS;VACL-079;Autobuses Amaya, S.L.;Regular
Villadiego - Burgos, Por Tobar;BURGOS;VACL-079;Autobuses Amaya, S.L.;Regular
Villavedón - Villadiego;BURGOS;VACL-079;Autobuses Amaya, S.L.;Regular
Tabuyo Del Monte - La Bañeza;LEÓN;VACL-089;Blas Fernández, S.L.;Regular
Fermoselle - Salamanca, Por Pelilla;SALAMANCA;VACL-090;Herederos de A. Tamame, S.A.;Regular
Fermoselle - Salamanca, Por Viñuela;SALAMANCA;VACL-090;Herederos de A. Tamame, S.A.;Regular
León - Riaño;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
Riaño - Mansilla De Las Mulas;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
León - Sabero;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
León - Sabero, Por Modino;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
León - Renedo De Valderaduey, Por Bustillo De Cea;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
León - Prioro, Por Sahagún;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
León - Velilla Del Río Carrión, Por Gradefes;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
San Miguel De Escalada - León;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
Quintana Del Monte - Quintana De Rueda;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
Villalquite - Quintana De Rueda;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
San Bartolomé De Rueda - Gradefes;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
Cañizal De Rueda - Gradefes;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
Carbajal De Rueda - Gradefes;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
Villarmún - Gradefes;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
León - C.P. Mansilla De Las Mulas;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
León - Mansilla De Las Mulas;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Regular
La Baña - Astorga, Por Corporales;LEÓN;VACL-094;Autocares Castilla y León, S.A.U.;Regular
La Baña - Astorga, Por Iruela;LEÓN;VACL-094;Autocares Castilla y León, S.A.U.;Regular
Torneros De Jamuz - La Bañeza;LEÓN;VACL-094;Autocares Castilla y León, S.A.U.;Regular
Villamanín De La Tercia - Cármenes (Enlace Servicios Villamanín - León);LEÓN;VACL-095;Autocares Castilla y León, S.A.U.;Regular
Villamanín De La Tercia - Cubillas De Arbás (Enlace Servicios Villamanín - León);LEÓN;VACL-095;Autocares Castilla y León, S.A.U.;Regular
León La Robla, Por Cascantes;LEÓN;VACL-095;Autocares Castilla y León, S.A.U.;Regular
León - La Robla, Por Venta De La Tuerta;LEÓN;VACL-095;Autocares Castilla y León, S.A.U.;Regular
León - Villamanin, Por Venta De La Tuerta;LEÓN;VACL-095;Autocares Castilla y León, S.A.U.;Regular
León - Ciñera;LEÓN;VACL-095;Autocares Castilla y León, S.A.U.;Regular
Valencia De Don Juan - León, Por Palanquinos;LEÓN;VACL-096;Autocares Castilla y León, S.A.U.;Regular
Valencia De Don Juan - León, Por Santas Martas;LEÓN;VACL-096;Autocares Castilla y León, S.A.U.;Regular
Astorga - Sanchidrián;ÁVILA;VACL-096;Autocares Castilla y León, S.A.U.;Regular
Palencia - Sanchidrián;PALENCIA;VACL-096;Autocares Castilla y León, S.A.U.;Regular
Ávila - León;LEÓN;VACL-096;Autocares Castilla y León, S.A.U.;Regular
La Virgen Del Camino (Aeropuerto) - Sanchidrián;ÁVILA;VACL-096;Autocares Castilla y León, S.A.U.;Regular
Oseja De Sajambre - Adanero;ÁVILA;VACL-096;Autocares Castilla y León, S.A.U.;Regular
Valladolid - Villamanín;LEÓN;VACL-096;Autocares Castilla y León, S.A.U.;Regular
Velilla De Los Oteros - León;LEÓN;VACL-096;Autocares Castilla y León, S.A.U.;Regular
Castrillo De Don Juan - Palencia;PALENCIA;VACL-102;Autocares Tejedor H., S.L.;Regular
Palencia Dueñas;PALENCIA;VACL-102;Autocares Tejedor H., S.L.;Regular
Guardo Palencia;PALENCIA;VACL-107;Linecar, S.A.;Regular
Villamoronta - Palencia;PALENCIA;VACL-107;Linecar, S.A.;Regular
Villota Del Duque - Palencia;PALENCIA;VACL-107;Linecar, S.A.;Regular
Miranda De Ebro - Quincoces De Yuso;BURGOS;VACL-110;Autobuses Urbanos Ángel Herrera, S.L.;Regular
Miranda De Ebro - Miranda De Ebro;BURGOS;VACL-110;Autobuses Urbanos Ángel Herrera, S.L.;Regular
Rivabellosa - Miranda De Ebro;BURGOS;VACL-110;Autobuses Urbanos Ángel Herrera, S.L.;Regular
Miranda De Ebro - Ircio;BURGOS;VACL-110;Autobuses Urbanos Ángel Herrera, S.L.;Regular
Murias De Ponjos - León;LEÓN;VACL-112;Busletrans, S.L.U.;Regular
Adrados De Ordas - León;LEÓN;VACL-112;Busletrans, S.L.U.;Regular
Caboalles De Arriba - León, Por Murias;LEÓN;VACL-113;Autocares Castilla y León, S.A.U.;Regular
León - Villablino, Por Murias;LEÓN;VACL-113;Autocares Castilla y León, S.A.U.;Regular
Caboalles De Arriba - León, Por Autopista Y C-623;LEÓN;VACL-113;Autocares Castilla y León, S.A.U.;Regular
Burgos - Palencia (Directo);PALENCIA;VACL-116;Moreno Vicente y Cía, S.L.;Regular
Burgos - Palencia Con Todas Las Paradas;BURGOS;VACL-116;Moreno Vicente y Cía, S.L.;Regular
Burgos - Palencia Semidirecto;BURGOS;VACL-116;Moreno Vicente y Cía, S.L.;Regular
Quintana Del Puente Palencia;PALENCIA;VACL-116;Moreno Vicente y Cía, S.L.;Regular
Palencia - Magaz De Pisuerga;PALENCIA;VACL-116;Moreno Vicente y Cía, S.L.;Regular
Vallegera - Villodrigo;PALENCIA;VACL-116;Moreno Vicente y Cía, S.L.;Regular
Palencia León;LEÓN;VACL-117;Moreno Vicente y Cía, S.L.;Regular
Palencia - Sahagún;PALENCIA;VACL-117;Moreno Vicente y Cía, S.L.;Regular
Cisneros - Palencia;PALENCIA;VACL-117;Moreno Vicente y Cía, S.L.;Regular
Paredes De Nava - Palencia;PALENCIA;VACL-117;Moreno Vicente y Cía, S.L.;Regular
Palencia - Cascón De La Nava;PALENCIA;VACL-117;Moreno Vicente y Cía, S.L.;Regular
Palencia - Grijota;PALENCIA;VACL-117;Moreno Vicente y Cía, S.L.;Regular
Villada Palencia;PALENCIA;VACL-117;Moreno Vicente y Cía, S.L.;Regular
Valdevimbre - Valencia De Don Juan;LEÓN;VACL-118;Julián Javier Larrauri González;Regular
Gordoncillo - Valencia De Don Juan;LEÓN;VACL-118;Julián Javier Larrauri González;Regular
Aranda De Duero - Sepúlveda;BURGOS;VACL-125;Linecar, S.A.;Regular
Fuentecén - Aranda De Duero;BURGOS;VACL-125;Linecar, S.A.;Regular
El Olmo - Peñafiel;VALLADOLID;VACL-125;Linecar, S.A.;Regular
Cuéllar Peñafiel;VALLADOLID;VACL-126;Linecar, S.A.;Regular
Aldea De San Miguel - Valladolid;VALLADOLID;VACL-126;Linecar, S.A.;Regular
Segovia - Cuéllar - Valladolid;VALLADOLID;VACL-126;Linecar, S.A.;Regular
Valladolid - Segovia, Por Pueblos;VALLADOLID;VACL-126;Linecar, S.A.;Regular
Manganeses De La Lampreana - Benavente;ZAMORA;VACL-131;Santiago Castaño Fernández;Regular
Bretó - Granja De Moreruela;ZAMORA;VACL-131;Santiago Castaño Fernández;Regular
Villanueva Del Campo - Zamora;ZAMORA;VACL-131;Santiago Castaño Fernández;Regular
Benavente - Zamora;ZAMORA;VACL-131;Santiago Castaño Fernández;Regular
Villafáfila Zamora;ZAMORA;VACL-131;Santiago Castaño Fernández;Regular
Campogrande De Aliste - Zamora;ZAMORA;VACL-135;Autobuses Carbajo, S.L.;Regular
Molacillos - Zamora;ZAMORA;VACL-136;Autocares Posadas, S.L.;Regular
Belver De Los Montes - Toro;ZAMORA;VACL-136;Autocares Posadas, S.L.;Regular
Abezames - Zamora;ZAMORA;VACL-136;Autocares Posadas, S.L.;Regular
Villaseco - Zamora;ZAMORA;VACL-138;Aureliano Martín Vizán, S.L.;Regular
Quintanamanvirgo - Aranda De Duero, Por Valcabado De Roa;BURGOS;VACL-139;Autocares de las Heras, S.L.;Regular
Quintanamanvirgo - Aranda De Duero, Por Guzmán Y Berlanga De Roa;BURGOS;VACL-139;Autocares de las Heras, S.L.;Regular
Quintanamanvirgo - Aranda De Duero, Por Guzmán Y La Horra;BURGOS;VACL-139;Autocares de las Heras, S.L.;Regular
Anguix - Aranda De Duero;BURGOS;VACL-139;Autocares de las Heras, S.L.;Regular
Tórtoles De Esgueva - Aranda De Duero, Por Anguix;BURGOS;VACL-139;Autocares de las Heras, S.L.;Regular
Tórtoles De Esgueva - Aranda De Duero, Sin Entrar En Anguix;BURGOS;VACL-139;Autocares de las Heras, S.L.;Regular
Villalba De La Lampreana - Zamora;ZAMORA;VACL-140;Castaño e Hijos, S.L.;Regular
Campillo - Zamora;ZAMORA;VACL-140;Castaño e Hijos, S.L.;Regular
Moraleja Del Vino - Zamora;ZAMORA;VACL-143;Herederos de A. Tamame, S.A.;Regular
Olmo De La Guareña - Zamora;ZAMORA;VACL-143;Herederos de A. Tamame, S.A.;Regular
Fuentelapeña - Zamora;ZAMORA;VACL-143;Herederos de A. Tamame, S.A.;Regular
La Bóveda De Toro - Zamora;ZAMORA;VACL-143;Herederos de A. Tamame, S.A.;Regular
Ferreras De Abajo - Benavente;ZAMORA;VACL-144;Empresa Vaquero, S.L.;Regular
Tábara Benavente;ZAMORA;VACL-144;Empresa Vaquero, S.L.;Regular
Friera De Valverde - Benavente;ZAMORA;VACL-144;Empresa Vaquero, S.L.;Regular
Pueblica De Valverde - Zamora;ZAMORA;VACL-144;Empresa Vaquero, S.L.;Regular
Peñausende - Zamora;ZAMORA;VACL-145;Autocares Viñuela, S.L.;Regular
San Vicente - Espanillo - Quilós;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Arborbuena - San Clemente - Cacabelos;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Magaz De Abajo - Ponferrada;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Ponferrada - Toral De Los Vados, Por Cacabelos Y Villadepalos;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Ponferrada - Toral De Los Vados, Por Posada Y Dehesas;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Ponferrada - Toral De Los Vados, Por Pol. Ind. Camponaraya Y Posada;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Ponferrada - Sorribas - Toral De Los Vados;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Ponferrada - Polígono Industrial La Llanada;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Ponferrada - Lillo Del Bierzo;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Tejedo De Ancares - Lillo Del Bierzo;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Fabero Páramo Del Sil;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
