"Villaveza Tábara","ZAMORA","VACL-144","Empresa Vaquero, S.L.","Demanda"
"Camarzana De Tera - La Bañeza","LEÓN","VACL-050","Blas Fernández, S.L.","Demanda"
"Monte De San Lorenzo - Tordesillas","VALLADOLID","VACL-027","Autocares Castilla y León, S.A.U.","Demanda"
"Robladillo - Tordesillas","VALLADOLID","VACL-027","Autocares Castilla y León, S.A.U.","Demanda"
"Villamarciel - Tordesillas","VALLADOLID","VACL-053","La Regional Vallisoletana, S.A.","Demanda"
"Argayo Del Sil - Toreno","LEÓN","VACL-146","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda"
"Cobos De Cerrato - Torquemada","PALENCIA","AECL-050","Linecar, S.A.","Demanda"
"Hornillos De Cerrato - Torquemada","PALENCIA","AECL-050","Linecar, S.A.","Demanda"
"Quintana Del Puente - Torquemada","PALENCIA","VACL-116","Moreno Vicente y Cía, S.L.","Demanda"
"Ajarte - Miranda De Ebro","BURGOS","VACL-110","Autobuses Urbanos Ángel Herrera, S.L.","Demanda"
"Ajarte - Treviño","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Arrieta Miranda De Ebro","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Ascarza - Treviño","BURGOS","VACL-110","Autobuses Urbanos Ángel Herrera, S.L.","Demanda"
"Busto De Treviño - Treviño","BURGOS","VACL-110","Autobuses Urbanos Ángel Herrera, S.L.","Demanda"
"Moraza - Treviño","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Muergas - Treviño","BURGOS","VACL-110","Autobuses Urbanos Ángel Herrera, S.L.","Demanda"
"Obecuri - Miranda De Ebro","BURGOS","AECL-116","Autocares Castilla y León, S.A.U.","Demanda"
"Obecuri - Treviño","BURGOS","AECL-116","Autocares Castilla y León, S.A.U.","Demanda"
"San Martín De Galvarín - Treviño","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Zurbitu - Treviño","BURGOS","AECL-116","Autocares Castilla y León, S.A.U.","Demanda"
"El Otero - Tudela De Duero","VALLADOLID","VACL-151","Linecar, S.A.","Demanda"
"La Parrilla - Tudela De Duero","VALLADOLID","VACL-151","Linecar, S.A.","Demanda"
"Santibáñez De Valcorba - Tudela De Duero","VALLADOLID","VACL-151","Linecar, S.A.","Demanda"
"Benamariel - Valencia De Don Juan","LEÓN","VACL-118","Julián Javier Larrauri González","Demanda"
"Cabañas - Valencia De Don Juan","LEÓN","VACL-096","Autocares Castilla y León, S.A.U.","Demanda"
"Fontanil Valencia De Don Juan","LEÓN","VACL-038","Linecar, S.A.","Demanda"
"Fuentes - Valencia De Don Juan","LEÓN","VACL-096","Autocares Castilla y León, S.A.U.","Demanda"
"Jabares - Valencia De Don Juan","LEÓN","VACL-096","Autocares Castilla y León, S.A.U.","Demanda"
"Mayorga Valencia De Don Juan","LEÓN","VACL-118","Julián Javier Larrauri González","Demanda"
"Mayorga - Valencia De Don Juan (Jueves)","LEÓN","VACL-118","Julián Javier Larrauri González","Demanda"
"Velilla Valencia De Don Juan","LEÓN","VACL-096","Autocares Castilla y León, S.A.U.","Demanda"
"Villaornate - Valencia De Don Juan","LEÓN","VACL-038","Linecar, S.A.","Demanda"
"Cubilla - Medina De Pomar","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Cubilla - Miranda De Ebro","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Cubilla Quintana Martín Galíndez","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Hedeso - Miranda De Ebro","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Hedeso - Quintana Martín Galindez","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Miranda De Ebro - Villarcayo","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Pajares - Medina De Pomar","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"San Martín De Don - Medina De Pomar","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"San Martín De Don - Quintana Martin Galíndez","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Tobalinilla - Medina De Pomar","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Tobalinilla - Quintana Martín Galíndez","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Valderrama - Quintana Martín Galíndez","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Valujera - Miranda De Ebro","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Valujera - Quintana Martín Galíndez","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Villarcayo - Nofuentes - Miranda De Ebro (Miércoles)","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Villarcayo - Nofuentes - Miranda De Ebro (Lunes)","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Ameyugo - Miranda De Ebro","BURGOS","AECL-011","Autobuses Barredo, S.L.","Demanda"
"Barruelo - Villarcayo","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Bedón - Villarcayo","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Escaño - Villarcayo","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Panizares - Villarcayo","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Salazar - Villarcayo","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Villanueva La Lastra - Villarcayo","BURGOS","VACL-129","Autobuses Barredo, S.L.","Demanda"
"Cabeza Del Caballo - Vitigudino","SALAMANCA","VACL-071","Empresa de Automóviles El Pilar, S.A.","Demanda"
"Fonfria Vitigudino","SALAMANCA","VACL-090","Herederos de A. Tamame, S.A.","Demanda"
"Gansinos - Vitigudino","SALAMANCA","VACL-071","Empresa de Automóviles El Pilar, S.A.","Demanda"
"Peñalvo - Vitigudino","SALAMANCA","VACL-071","Empresa de Automóviles El Pilar, S.A.","Demanda"
"Picones - Vitigudino","SALAMANCA","VACL-071","Empresa de Automóviles El Pilar, S.A.","Demanda"
"San Cristóbal - Vitigudino","SALAMANCA","VACL-071","Empresa de Automóviles El Pilar, S.A.","Demanda"
"Trabanca - Vitigudino","SALAMANCA","VACL-090","Herederos de A. Tamame, S.A.","Demanda"
"Villavieja - Vitigudino","SALAMANCA","VACL-071","Empresa de Automóviles El Pilar, S.A.","Demanda"
"El Arenal - Arenas De San Pedro","ÁVILA","VACL-149","Muñoz Travel, S.L.","Demanda"
"San Martín De La Vega Del Alberche - Fonda De Santa Teresa","ÁVILA","VACL-149","Muñoz Travel, S.L.","Demanda"
"Santa Cruz Del Valle Cuevas Del Valle","ÁVILA","VACL-149","Muñoz Travel, S.L.","Demanda"
"Congosto - Villadiego","BURGOS","AECL-012","Negrete Bus, S.L.","Demanda"
"Congosto - Sandoval De La Reina","BURGOS","AECL-012","Negrete Bus, S.L.","Demanda"
"Guadilla De Villamar - Sotresgudo","BURGOS","AECL-015","Negrete Bus, S.L.","Demanda"
"Guadilla De Villamar - Villadiego","BURGOS","AECL-015","Negrete Bus, S.L.","Demanda"
"Peones - Sotresgudo","BURGOS","AECL-015","Negrete Bus, S.L.","Demanda"
"Argenteiro - Vega De Valcarce","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda"
"Burbia - Vega De Espinareda","LEÓN","VACL-146","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda"
"Campañana - Carucedo","LEÓN","VACL-146","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda"
"Castañeiras - Vega De Valcarce","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda"
"Castañoso - Vega De Valcarce","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda"
"Cela Villafranca Del Bierzo","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda"
"Chandevillar - Vega De Valcarce","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda"
"Corrales Del Vino - Vega De Valcarce","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda"
"Dragonte - Villafranca Del Bierzo","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda"
"El Portelo - Ambasmestas","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda"
"Güimil-Villafranca Del Bierzo","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","1"
"La Braña - Vega De Valcarce","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","1"
"La Laguna - Vega De Valcarce","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","1"
"Laballós - Vega De Valcarce","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","1"
"Lago De Carucedo - Carucedo","LEÓN","VACL-146","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","1"
"Melezna - Villafranca Del Bierzo","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","1"
"Moral De Valcarce - Villafranca Del Bierzo","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","1"
"Orellán - Carucedo","LEÓN","VACL-146","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","1"
"San Pedro De Trones - Puente De Domingo Flórez","LEÓN","VACL-146","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","1"
"Sotillo De Cabrera - Puente De Domingo Flórez","LEÓN","VACL-146","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","1"
"Tombrio De Abajo - Fabero","LEÓN","VACL-146","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","1"
"Villar De Corrales - Villafranca Del Bierzo","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","1"
"Villariños - Vega De Valcarce","LEÓN","AECL-037","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","1"
"Voces Las Ventas De Borrenes","LEÓN","VACL-146","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","1"
"Belmonte De Campos - Villarramiel","PALENCIA","VACL-038","Linecar, S.A.","Demanda","1"
"Boadilla De Rioseco - Villada","PALENCIA","VACL-038","Linecar, S.A.","Demanda","1"
"Cardeñosa De Volpejera - Paredes De Nava","PALENCIA","VACL-117","Moreno Vicente y Cía, S.L.","Demanda","2"
"Cisneros - Villada","PALENCIA","VACL-117","Moreno Vicente y Cía, S.L.","Demanda","2"
"Fuentes De Nava - Paredes De Nava","PALENCIA","VACL-117","Moreno Vicente y Cía, S.L.","Demanda","2"
"Población De Cerrato - Palencia","PALENCIA","VACL-102","Autocares Tejedor H., S.L.","Demanda","2"
"Pozo De Urama - Palencia","PALENCIA","VACL-117","Moreno Vicente y Cía, S.L.","Demanda","2"
"Terradillos De Los Templarios - Villada","PALENCIA","VACL-038","Linecar, S.A.","Demanda","2"
"Valdecañas De Cerrato - Baltanás","PALENCIA","AECL-051","Autocares Antolín, S.L.","Demanda","2"
"Vallejera - Villodrigo","PALENCIA","VACL-116","Moreno Vicente y Cía, S.L.","Demanda","2"
"Villamartín De Campos - Villarramiel","PALENCIA","VACL-038","Linecar, S.A.","Demanda","2"
"Villanueva Del Rebollar - Paredes De Nava","PALENCIA","VACL-117","Moreno Vicente y Cía, S.L.","Demanda","2"
"Alaraz Alba De Tormes","SALAMANCA","VACL-074","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","2"
"Amatos De Alba Alba De Tormes","SALAMANCA","VACL-074","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","2"
"Bocacara Tamames","SALAMANCA","VACL-072","Viagón Autocares, S.L.","Demanda","2"
"Cruce Cuatro Calzadas - Alba De Tormes","SALAMANCA","VACL-074","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","2"
"Malpartida - Macotera","SALAMANCA","VACL-068","Autocares Galán Gómez, S.L.","Demanda","2"
"Malpartida - Peñaranda De Bracamonte","SALAMANCA","VACL-068","Autocares Galán Gómez, S.L.","Demanda","2"
"Palomares De Alba Alba De Tormes","SALAMANCA","VACL-074","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","3"
"Segoyuela - Tamames","SALAMANCA","VACL-076","Adojaju, S.L.","Demanda","3"
"Tamames - Linares De Riofrío","SALAMANCA","VACL-076","Adojaju, S.L.","Demanda","3"
"Valdecarros - Alba De Tormes","SALAMANCA","VACL-074","Autobuses Urbanos de Ponferrada, S.A. (AUPSA)","Demanda","3"
"Valverde De Valdelacasa - Ledrada","SALAMANCA","VACL-073","Viamar Autocares, S.L.U.","Demanda","3"
"Campillo De Aranda - Boceguillas","SEGOVIA","AECL-078","Autocares Víctor Bayo, S.L.","Demanda","3"
"Cilleruelo De San Mamés - Boceguillas","SEGOVIA","AECL-078","Autocares Victor Bayo, S.L.","Demanda","3"
"Bretó - Granja De Moreruela","ZAMORA","VACL-131","Santiago Castaño Fernández","Demanda","3"
"Villalpando - Villanueva Del Campo","ZAMORA","VACL-038","Linecar, S.A.","Demanda","3"
"El Bohodón - Árevalo","ÁVILA","VACL-024","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","3"
"Gutierremuñoz-Arévalo","ÁVILA","VACL-024","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","3"
"Montuenga-Arévalo I","ÁVILA","VACL-123","Linecar, S.A.","Prestación Conjunta","3"
"Coto De Puente Viejo-Arévalo","ÁVILA","VACL-024","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","3"
"Adanero - Arévalo","ÁVILA","VACL-024","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","3"
"Madrigal De Las Altas Torres-Arévalo","ÁVILA","VACL-024","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","3"
"Horcajo De Las Torres-Arévalo","ÁVILA","VACL-024","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","3"
"Cabizuela-Arévalo","ÁVILA","VACL-024","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","4"
"Montuenga-Arévalo li","ÁVILA","VACL-123","Linecar, S.A.","Prestación Conjunta","4"
"San Esteban Del Valle-Arenas De San Pedro","ÁVILA","VAC-224","La Veloz, S.A.","Prestación Conjunta","4"
"Villarejo Del Valle-Arenas De San Pedro","ÁVILA","VAC-224","La Veloz, S.A.","Prestación Conjunta","4"
"Santa Cruz Del Valle-Arenas De San Pedro","ÁVILA","VAC-224","La Veloz, S.A.","Prestación Conjunta","4"
"Mombeltrán-Arenas De San Pedro","ÁVILA","VAC-224","La Veloz, S.A..","Prestación Conjunta","4"
"Cuevas Del Valle-Arenas De San Pedro","ÁVILA","VACL-149","Muñoz Travel, S.L.","Prestación Conjunta","4"
"Guisando-Arenas De San Pedro","ÁVILA","VACL-149","Muñoz Travel, S.L.","Prestación Conjunta","4"
"San Martín De La Vega-Ávila","ÁVILA","VACL-149","Muñoz Travel, S.L.","Prestación Conjunta","4"
"Navacepeda De Tormes-Ávila","ÁVILA","VACL-149","Muñoz Travel, S.L.","Prestación Conjunta","4"
"San Miguel De Serrezuela-Ávila","ÁVILA","VACL-149","Muñoz Travel, S.L.","Prestación Conjunta","4"
"Gamonal De La Sierra-Ávila","ÁVILA","VACL-149","Muñoz Travel, S.L.","Prestación Conjunta","4"
"Pradosegar-Ávila","ÁVILA","VACL-162","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","4"
"Villatoro-Ávila","ÁVILA","VACL-162","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","4"
"Salobralejo-Ávila","ÁVILA","VACL-162","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","4"
"Blacha-Ávila","ÁVILA","VACL-162","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","4"
"Mengamuñoz-Ávila (IES Jorge Santayana E-IES Alonso Madrigal)","ÁVILA","VACL-149","Muñoz Travel, S.L.","Prestación Conjunta","5"
"Santa Cruz De Pinares-Ávila","ÁVILA","VACL-149","Muñoz Travel, S.L.","Prestación Conjunta","5"
"San Esteban De Los Patos-Ávila","ÁVILA","VACL-024","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","5"
"Riocabado-Ávila","ÁVILA","VACL-024","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","5"
"Maello-Ávila","ÁVILA","VACL-024","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","5"
"Sigeres-Ávila","ÁVILA","VACL-035","Autobuses Hermanos Rodriguez, S.A.","Prestación Conjunta","5"
"Martiherrero-Ávila","ÁVILA","VACL-149","Muñoz Travel, S.L.","Prestación Conjunta","5"
"Riofrio-Ávila","ÁVILA","VACL-035","Autobuses Hermanos Rodríguez, S.A.","Prestación Conjunta","5"
"Aldea Del Rey Niño-Ávila","ÁVILA","VACL-013","Autobuses Hermanos Rodriguez, S.A.","Prestación Conjunta","5"
"Navarredonda De Gredos-El Barco De Ávila","ÁVILA","VACL-149","Muñoz Travel, S.L.","Prestación Conjunta","5"
"Navacepeda De Tormes-El Barco De Ávila","ÁVILA","VACL-149","Muñoz Travel, S.L.","Prestación Conjunta","5"
"La Horcajada-Barco De Ávila","ÁVILA","VACL-073","Viamar Autocares, S.L.U.","Prestación Conjunta","5"
"Medinilla-El Barco De Ávila","ÁVILA","VACL-044","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","5"
"Navalguijo-Barco De Ávila","ÁVILA","AECL-004","Pedro Pedro Autocares, S.L.","Prestación Conjunta","5"
"Santiago De Aravalle-Barco De Ávila","ÁVILA","VAC-222","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","5"
"La Aldehuela-Barco De Ávila","ÁVILA","VACL-162","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","5"
"Puerto Castilla-Barco De Ávila","ÁVILA","VAC-222","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","6"
"Cabizuela-Fontiveros","ÁVILA","VACL-066","Navatour, S.L.","Prestación Conjunta","6"
"Serranillos-Navaluenga","ÁVILA","VACL-037","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","6"
"Navalosa-Navaluenga","ÁVILA","VACL-036","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","6"
"San Juan De La Nava-Navaluenga","ÁVILA","VACL-037","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","6"
"Navalacruz-Navaluenga","ÁVILA","VAC-222","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","6"
"Villanueva Del Campillo-Piedrahita","ÁVILA","VACL-162","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","6"
"Mercadillo-Piedrahita","ÁVILA","VACL-162","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","6"
"Puente Congosto-Piedrahita","ÁVILA","VACL-073","Viamar Autocares, S.L.U.","Prestación Conjunta","6"
"La Lastra-Piedrahita","ÁVILA","VACL-162","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","6"
"Cabezas De Bonilla-Piedrahita","ÁVILA","VACL-162","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","6"
"Narros De Saldueña-San Pedro Del Arroyo","ÁVILA","VACL-066","Navatour, S.L.","Prestación Conjunta","6"
"Sigeres-San Pedro Del Arroyo","ÁVILA","VACL-035","Autobuses Hermanos Rodríguez, S.A.","Prestación Conjunta","6"
"Villatoro-Muñana","ÁVILA","VACL-162","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","6"
"Navadijos-Muñana","ÁVILA","VACL-149","Muñoz Travel, S.L.","Prestación Conjunta","6"
"Hoyo De Pinares-Cebreros","ÁVILA","VACL-036","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","6"
"Coto De Puente Viejo-Sanchidrian","ÁVILA","VACL-024","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","7"
"El Barraco - Ávila","ÁVILA","VACL-037","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","7"
"Navalacruz-Burgohondo","ÁVILA","VAC-222","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","7"
"El Herradón - San Bartolomé De Pinares","ÁVILA","VACL-149","Muñoz Travel, S.L.","Prestación Conjunta","7"
"Ávila - La Colilla","ÁVILA","VACL-162","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","7"
"El Convento De Duruelo - Blascomillán","ÁVILA","VACL-035","Autobuses Hermanos Rodriguez, S.A.","Prestación Conjunta","7"
"Pedro Bernardo-Arenas De San Pedro","ÁVILA","VAC-224","La Veloz, S.A.","Prestación Conjunta","7"
"Lanzahita-Arenas De San Pedro","ÁVILA","VAC-224","La Veloz SA","Prestación Conjunta","7"
"Herreros De Suso-Fontiveros","ÁVILA","VACL-035","Autobuses Hermanos Rodriguez, S.A.","Prestación Conjunta","7"
"El Arenal-Arenas De San Pedro","ÁVILA","VACL-149","Muñoz Travel, S.L.","Prestación Conjunta","7"
"Hernansancho-Las Berlanas","ÁVILA","VACL-024","Compañía Europea de Viajeros España, S.A. (Cevesa)","Prestación Conjunta","7"
"Quemada-Aranda De Duero","BURGOS","VACL-034","Autocares Castilla y León, S.A.U.","Prestación Conjunta","7"
"Granja ""La Ventosilla"" - Aranda De Duero","BURGOS","Vacl-139","Autocares de las Heras, S.L.","Prestación Conjunta","7"
"Rublacedo De Arriba-Briviesca","BURGOS","VACL-015","Automóviles Soto y Alonso, S.L.","Prestación Conjunta","7"
"Fresno De Rodilla - Burgos","BURGOS","Vacl-015","Automóviles Soto y Alonso, S.L.","Prestación Conjunta","7"
"Cardeñadijo-Burgos","BURGOS","VACL-010","Autocares Arceredillo, S.L.","Prestación Conjunta","7"
"Modubar De La Emparedada-Burgos","BURGOS","VACL-010","Autocares Arceredillo, S.L.","Prestación Conjunta","8"
"Cubillo Del Campo-Burgos","BURGOS","VACL-007","Autocares Arceredillo, S.L.","Prestación Conjunta","8"
"Valdorros-Burgos","BURGOS","VACL-010","Autocares Arceredillo, S.L.","Prestación Conjunta","8"
"Albillos-Burgos","BURGOS","VACL-004","Autobuses de Castilla, S.L.","Prestación Conjunta","8"
"Villanueva Matamala-Burgos","BURGOS","VACL-004","Autobuses de Castilla, S.L.","Prestación Conjunta","8"
"Villalval-Burgos","BURGOS","VACL-015","Automóviles Soto y Alonso, S.L.","Prestación Conjunta","8"
"Villasilos-Castrojeriz","BURGOS","VACL-079","Autobuses Amaya, S.L.","Prestación Conjunta","8"
"MercerreyesCovarrubias-","BURGOS","VACL-007","Autocares Arceredillo, S.L.","Prestación Conjunta","8"
"Retuerta-Covarrubias","BURGOS","AECL-024","Arlanza Bus, S.L.","Prestación Conjunta","8"
"Villasante-Espinosa De Los Monteros","BURGOS","VACL-001","Autocares Castilla y León, S.A.U.","Prestación Conjunta","8"
"Quintanilla Sotoscueva-Espinosa De Los Monteros","BURGOS","VACL-001","Autocares Castilla y León, S.A.U.","Prestación Conjunta","8"
"Quintanilla Del Agua - Lerma","BURGOS","VACL-007","Autocares Arceredillo, S.L.","Prestación Conjunta","8"
"Zael - Lerma","BURGOS","VACL-007","Autocares Arceredillo, S.L.","Prestación Conjunta","8"
"Moneo - Medina De Pomar","BURGOS","VACL-129","Autobuses Barredo, S.L.","Prestación Conjunta","8"
"Cebrecos-Lerma","BURGOS","VACL-007","Autocares Arceredillo, S.L.","Prestación Conjunta","8"
"Medina De Pomar-Medina De Pomar","BURGOS","VACL-129","Autobuses Barredo, S.L.","Prestación Conjunta","8"
"Vallegera - Pampliega","BURGOS","VACL-116","Moreno Vicente y Cía, S.L.","Prestación Conjunta","9"
"Crucero-Miranda De Ebro","BURGOS","VACL-110","Autobuses Urbanos Ángel Herrera, S.L.","Prestación Conjunta","9"
"Coruña Del Conde - Peñaranda De Duero","BURGOS","Vacl-034","Autocares Castilla y León, S.A.U.","Prestación Conjunta","9"
"Villanueva-Soportilla-Miranda De Ebro","BURGOS","VACL-110","Autobuses Urbanos Ángel Herrera, S.L.","Prestación Conjunta","9"
"Bardauri-Miranda De Ebro","BURGOS","VACL-110","Autobuses Urbanos Ángel Herrera, S.L.","Prestación Conjunta","9"
"Ayuelas-Miranda De Duero","BURGOS","VACL-110","Autobuses Urbanos Ángel Herrera, S.L.","Prestación Conjunta","9"
"Ameyugo-Miranda De Duero","BURGOS","VACL-110","Autobuses Urbanos Ángel Herrera, S.L.","Prestación Conjunta","9"
"La Cueva De Roa Roa","BURGOS","Vacl-139","Autocares de las Heras, S.L.","Prestación Conjunta","9"
"Celada Del Camino-Pampliega","BURGOS","VACL-004","Autobuses de Castilla, S.L.","Prestación Conjunta","9"
"Los Balbases-Pampliega","BURGOS","VACL-004","Autobuses de Castilla, S.L.","Prestación Conjunta","9"
"Hontoria Devaldearados-Peñaranda De Duero","BURGOS","VACL-034","Autocares Castilla y León, S.A.U.","Prestación Conjunta","9"
"Brazacorta-Peñaranda De Duero","BURGOS","AECL-019","Autocares Patri, S.A.","Prestación Conjunta","9"
"Miranda De Ebro-Miranda De Ebro","BURGOS","VACL-110","Autobuses Urbanos Ángel Herrera, S.L.","Prestación Conjunta","9"
"Boada De Roa-Roa","BURGOS","VACL-139","Autocares de las Heras, S.L.","Prestación Conjunta","9"
"Moraza Treviño","BURGOS","VACL-110","Autobuses Urbanos Ángel Herrera, S.L.","Prestación Conjunta","9"
"Fuentelisendo-Roa","BURGOS","VACL-139","Autocares de las Heras, S.L.","Prestación Conjunta","9"
"La Piedra - Villadiego","BURGOS","VACL-019","Autobuses del Pisuerga, S.L.","Prestación Conjunta","10"
"Rabanera Del Pinar-Salas De Los Infantes","BURGOS","AECL-020","Antonio Crespo Cabrito, S.L.","Prestación Conjunta","10"
"Huerta De Abajo-Salas De Los Infantes","BURGOS","AECL-020","Antonio Crespo Cabrito, S.L.","Prestación Conjunta","10"
"Peral De Arlanza-Santa María Del Campo","BURGOS","VACL-004","Autobuses de Castilla, S.L.","Prestación Conjunta","10"
"Villaverde Del Monte-Santa María Del Campo","BURGOS","VACL-004","Autobuses de Castilla, S.L.","Prestación Conjunta","10"
"Yudego-Sasamon","BURGOS","VACL-079","Autobuses Amaya, S.L.","Prestación Conjunta","10"
"Cañizar De Argaño-Tardajos","BURGOS","VACL-079","Autobuses Amaya, S.L.","Prestación Conjunta","10"
"Sotovellanos-Villadiego","BURGOS","VACL-079","Autobuses Amaya, S.L.","Prestación Conjunta","10"
"Lezana De Mena-Villasana De Mena","BURGOS","VACL-001","Autocares Castilla y León, S.A.U.","Prestación Conjunta","10"
"Bortedo-Villasana De Mena","BURGOS","VACL-001","Autocares Castilla y León, S.A.U.","Prestación Conjunta","10"
"Entrambasaguas-Villasana De Mena","BURGOS","VACL-001","Autocares Castilla y León, S.A.U.","Prestación Conjunta","10"
"Viergol-Villasana De Mena","BURGOS","VACL-001","Autocares Castilla y León, S.A.U.","Prestación Conjunta","10"
