M2 Segovia - Hontanares - Los Huertos;SEGOVIA;VACL-122;Linecar, S.A.;Metrop.
M3 Bernuy de Porreros - Segovia;SEGOVIA;VACL-128;Autocares Garrido, S.L.;Metrop.
M4 Segovia - La Lastrilla;SEGOVIA;VACL-126;Linecar, S.A.;Metrop.
M5 Santo Domingo de Pirón - Segovia;SEGOVIA;VACL-124;Linecar, S.A.;Metrop.
M6 Torrecaballeros - Segovia;SEGOVIA;VACL-119;Linecar, S.A.;Metrop.
M7 Segovia - Segovia, por Tabanera y Palazuelos;SEGOVIA;VACL-119;Linecar, S.A.;Metrop.
M8 Valsaín - La Granja - Segovia;SEGOVIA;VACL-119;Linecar, S.A.;Metrop.
M9 Otero de Herreros - Segovia;SEGOVIA;VAC-246;Avanza Movilidad Integral, S. L. U.;Metrop.
M10 Fuentemilanos - Madrona - Segovia;SEGOVIA;VACL-041;Avanza Líneas Interurbanas, S.L.;Metrop.
M1A Valladolid - Arroyo Universitaria (ruta verde);VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Metrop.
M1B Valladolid - Arroyo (ruta roja);VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Metrop.
M1C Valladolid - Arroyo (ruta azul);VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Metrop.
M1D Valladolid - Arroyo (búho);VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Metrop.
M1E Valladolid - Arroyo (Río Shopping);VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Metrop.
M3 Viana de Cega - Valladolid;VALLADOLID;VACL-057;Empresa Cabrero, S.A.;Metrop.
M4A Parque Tecnológico de Boecillo - Valladolid (Plaza San Nicolás);VALLADOLID;VACL-057;Empresa Cabrero, S.A.;Metrop.
M4B Parque Tecnológico de Boecillo - Valladolid (Filipinos);VALLADOLID;VACL-057;Empresa Cabrero, S.A.;Metrop.
M5 Valladolid - Cabezón;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Metrop.
M6 Valladolid - Cigales;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Metrop.
M7 Tudela de Duero - Valladolid;VALLADOLID;VACL-151;Linecar, S.A.;Metrop.
M12 Laguna de Duero - Valladolid;VALLADOLID;VACL-057;Empresa Cabrero, S.A.;Metrop.
M13 Valladolid - Renedo;VALLADOLID;VACL-159;Autocares Discrecionales Vallisoletanos, S.L. (AUTODIVAL);Metrop.
M14 Castronuevo de Esgueva - Valladolid;VALLADOLID;VACL-159;Autocares Discrecionales Vallisoletanos, S.L. (AUTODIVAL);Metrop.
M20 Valladolid - Aeropuerto de Villanubla;VALLADOLID;VACL-038;Linecar, S.A.;Metrop.
M28 Zaratán - Valladolid;VALLADOLID;VACL-156;Autocares Interbús, S.L.;Metrop.
M3 Villalbilla de Burgos - Burgos;BURGOS;VACL-079;Autobuses Amaya, S.L.;Metrop.
